experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	unp	105	65.942
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	unp	60	36.976
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	unp	15	21.968
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	pe	60	82.326
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	pe	15	55.886
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	pe	30	58.303
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	pe	45	71.309
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	pe	1	62.447
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	pe	105	83.373
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	pe	90	75.313
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	pe	120	116.047
showcase2016	bt-cleanparse-tbbpin-q	bowtie	TBB queuing_mutex	Optimized parsing	sensitive	pe	75	76.149
showcase2016	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	30	54.546
showcase2016	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	45	55.001
showcase2016	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	60	64.702
showcase2016	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	15	53.854
showcase2016	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	120	98.281
showcase2016	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	75	71.951
