experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	29	78.137
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	20	76.094
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	27	76.683
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	3	68.883
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	36	79.021
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	31	77.481
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	4	71.085
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	43	80.794
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	44	81.017
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	38	79.554
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	32	77.888
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	7	71.753
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	35	78.597
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	47	82.06
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	9	72.335
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	40	80.027
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	16	74.645
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	11	72.777
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	18	74.625
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	24	76.956
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	23	75.921
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	8	72.166
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	41	80.285
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	46	81.636
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	1	63.318
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	48	82.498
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	34	78.401
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	33	78.088
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	6	71.791
