experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	28	84.514
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	32	84.535
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	36	85.028
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	40	85.169
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	44	85.387
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	48	85.689
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	52	86.139
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	56	86.441
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	60	86.995
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	64	89.933
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	68	93.078
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	72	96.131
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	76	98.589
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	80	101.546
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	84	104.237
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	88	106.613
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	92	108.929
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	96	111.12
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	100	114.105
pub_rerun2	bt-cleanparse-tbbpin-heavy-id	bowtie	TBB mutex	Two-phase parsing	sensitive	pe	104	116.207
